elapsed_time,total_updates,total_frames,loss,policy_loss,intrinsic_loss,reward,intrinsic,epsilon,arm,replay_ratio
19771.623814105988,1316,5264927,0.7644628327270164,121.95283508300781,0.33747695963756996,4.0,770.7627563476562,0.1,5,2.5605715307336276
19782.70503640175,1316,5268226,0.7644628327270164,121.95283508300781,0.33747695963756996,1.0,313.6136169433594,0.1,0,2.5605715307336276
19792.71716284752,1317,5270759,0.7463347052989916,120.40898895263672,0.3043677822643076,1.0,796.419921875,0.1,8,2.560386087339494
19802.733509778976,1318,5273092,0.7404454797367106,136.6997528076172,0.2972183540732658,2.0,579.3894653320312,0.1,0,2.560153362951588
19812.74553513527,1318,5276643,0.7404454797367106,136.6997528076172,0.2972183540732658,1.0,240.37576293945312,0.1,0,2.560153362951588
19822.781547784805,1319,5278856,0.7235625091403228,155.30215454101562,0.2841668127402954,1.0,201.8385009765625,0.1,1,2.560069494720994
19832.79536008835,1320,5281923,0.7651209356436657,151.95611572265625,0.2994146884921065,2.0,566.76220703125,0.1,0,2.5598025193701934
19842.80634880066,1320,5285096,0.7651209356436657,151.95611572265625,0.2994146884921065,0.0,364.6448059082031,0.1,15,2.5598025193701934
19852.81644463539,1321,5287115,0.35356162182375317,77.1137466430664,0.3021499971218873,1.0,287.7041320800781,0.1,9,2.559667728877723
19862.88340640068,1322,5289974,0.7481113171063799,152.69696044921875,0.30688684291453683,0.0,717.7363891601562,0.1,0,2.559595096035375
19872.898484945297,1322,5293485,0.7481113171063799,152.69696044921875,0.30688684291453683,1.0,717.7363891601562,0.1,14,2.559595096035375
19882.911447048187,1323,5295759,0.6915472958577433,144.70468139648438,0.31868370961456094,1.0,332.1691589355469,0.1,0,2.559410405052311
19893.022156476974,1324,5298619,0.7291002804609621,141.78875732421875,0.27868879791276413,1.0,125.34734344482422,0.1,0,2.55927480805086
19903.032483816147,1324,5301501,0.7291002804609621,141.78875732421875,0.27868879791276413,0.0,125.34734344482422,0.1,0,2.55927480805086
19913.04586458206,1325,5304089,0.7395363280423827,132.84619140625,0.28386550962386536,1.0,125.34734344482422,0.1,11,2.559018773986101
19924.00234055519,1325,5307637,0.7395363280423827,132.84619140625,0.28386550962386536,4.0,639.3081665039062,0.1,3,2.559018773986101
19934.01268529892,1326,5310233,0.748474014041187,128.47622680664062,0.3298284754710039,1.0,699.8063354492188,0.1,0,2.558763177203593
19944.02311205864,1327,5312422,0.7149879308808949,133.21400451660156,0.313785810747504,1.0,768.86474609375,0.1,0,2.5587127477481975
19954.430219888687,1328,5315671,0.7316730411782366,129.530517578125,0.317006984812906,0.0,768.86474609375,0.1,0,2.5587490470574865
19964.4455742836,1328,5318633,0.7316730411782366,129.530517578125,0.317006984812906,1.0,292.5220947265625,0.1,12,2.5587490470574865
19974.455899238586,1329,5320547,0.7552712589659105,140.24197387695312,0.3227114730034373,1.0,758.111083984375,0.1,9,2.5588184864223815
19985.40972995758,1329,5323616,0.7552712589659105,140.24197387695312,0.3227114730034373,2.0,722.8346557617188,0.1,15,2.5588184864223815
19995.420018434525,1330,5326264,0.7546500460057843,144.666748046875,0.3674199619090359,1.0,722.8346557617188,0.1,0,2.5587777408524905
20005.43051147461,1331,5328558,0.7211173903996397,146.10638427734375,0.3535878237889847,1.0,897.3634643554688,0.1,12,2.5587629953591957
20015.48326230049,1332,5331460,0.7250117653680475,138.5455780029297,0.37167964542095433,0.0,577.3602905273438,0.1,9,2.5589153105015234
20025.494515419006,1332,5334683,0.7250117653680475,138.5455780029297,0.37167964542095433,0.0,659.6018676757812,0.1,1,2.5589153105015234
20035.50462794304,1333,5336965,0.7422800432359212,135.19793701171875,0.36579378963870113,4.0,717.1929931640625,0.1,1,2.5588990433595167
20045.54817724228,1334,5339529,0.7225589618232764,135.41384887695312,0.35573266752180643,0.0,768.4927978515625,0.1,1,2.5588535641718764
20055.58162021637,1334,5343531,0.7225589618232764,135.41384887695312,0.35573266752180643,0.0,371.524169921875,0.1,1,2.5588535641718764
20065.592478513718,1335,5345505,0.7316271024602267,130.66079711914062,0.3753456533413555,1.0,392.7967834472656,0.1,10,2.5587832517727196
20075.602455854416,1336,5348376,0.7239198702114278,132.57473754882812,0.4134600838442566,0.0,894.486328125,0.1,3,2.558869532024546
20085.68205142021,1336,5351548,0.7239198702114278,132.57473754882812,0.4134600838442566,1.0,599.0549926757812,0.1,0,2.558869532024546
20095.69235253334,1337,5353640,0.6914627345252078,147.37490844726562,0.3746430762948876,1.0,632.2985229492188,0.1,15,2.558810788546756
20105.70286011696,1338,5356363,0.7102529550218807,152.01174926757812,0.37640387879582704,1.0,431.33245849609375,0.1,15,2.558848657433681
20116.727497816086,1338,5359634,0.7102529550218807,152.01174926757812,0.37640387879582704,0.0,201.65484619140625,0.1,10,2.558848657433681
